negatives
"frozenset({'P46109', 'IL3', 'O75146'})"
"frozenset({'P52701', 'Q99638', 'IL3'})"
"frozenset({'O75385', 'IL3', 'Q8IVP5'})"
"frozenset({'Q96FW1', 'IL3', 'P38606'})"
"frozenset({'Q15365', 'Q9NRV9', 'IL3'})"
"frozenset({'O43353', 'Q13546', 'IL3'})"
"frozenset({'Q5T3J3', 'IL3', 'P61224'})"
"frozenset({'P10451', 'IL3', 'P78559'})"
"frozenset({'Q15717', 'Q9BSK4', 'IL3'})"
"frozenset({'IL3', 'P25445', 'O00220'})"
"frozenset({'Q96CK0', 'Q8TAP6', 'IL3'})"
"frozenset({'Q4VC12', 'IL3', 'Q6RFH8'})"
"frozenset({'Q5W0B1', 'Q9H9A5', 'IL3'})"
"frozenset({'P19838', 'P46531', 'IL3'})"
"frozenset({'IL3', 'Q9UKG1', 'Q13509'})"
"frozenset({'Q15468', 'Q8IUZ0', 'IL3'})"
"frozenset({'Q9NRW1', 'IL3', 'Q9NVR5'})"
"frozenset({'Q8IX03', 'P63104', 'IL3'})"
"frozenset({'P08237', 'IL3', 'O14965'})"
"frozenset({'P17252', 'P61764', 'IL3'})"
"frozenset({'Q14746', 'Q14103', 'IL3'})"
"frozenset({'Q9NRA8', 'IL3', 'Q9Y4F3'})"
"frozenset({'Q96MU7', 'Q15287', 'IL3'})"
"frozenset({'P46527', 'IL3', 'Q92831'})"
"frozenset({'Q8WXA9', 'Q12874', 'IL3'})"
"frozenset({'IL3', 'P68104', 'Q99460'})"
"frozenset({'P08670', 'IL3', 'O95696'})"
"frozenset({'P00533', 'IL3', 'Q9H0D6'})"
"frozenset({'Q9Y3M2', 'IL3', 'Q5VWQ8'})"
"frozenset({'P53350', 'P28072', 'IL3'})"
"frozenset({'Q9Y2L1', 'IL3', 'P53999'})"
"frozenset({'O75165', 'IL3', 'Q9UK32'})"
"frozenset({'O15131', 'IL3', 'P61604'})"
"frozenset({'Q9H5K3', 'P15291', 'IL3'})"
"frozenset({'P61165', 'IL3', 'Q9H0U3'})"
"frozenset({'Q8NHQ1', 'IL3', 'Q99757'})"
"frozenset({'Q9BS26', 'IL3', 'Q9NPF4'})"
"frozenset({'Q13009', 'IL3', 'Q96L33'})"
"frozenset({'Q8NAV1', 'IL3', 'P62277'})"
"frozenset({'IL3', 'P21757', 'P17947'})"
"frozenset({'P51504', 'O60216', 'IL3'})"
"frozenset({'P32298', 'IL3', 'P0DP23'})"
"frozenset({'P14373', 'IL3', 'Q8TAE8'})"
"frozenset({'Q99575', 'IL3', 'P56537'})"
"frozenset({'Q96Q45', 'IL3', 'Q9NP55'})"
"frozenset({'IL3', 'Q92841', 'P68104'})"
"frozenset({'P42694', 'Q8NDN9', 'IL3'})"
"frozenset({'A0AVF1', 'P55072', 'IL3'})"
"frozenset({'IL3', 'Q9NYF0', 'Q6ZNE5'})"
"frozenset({'Q659A1', 'IL3', 'Q96DA0'})"
"frozenset({'P01308', 'IL3', 'Q9Y4H2'})"
"frozenset({'Q16778', 'Q92793', 'IL3'})"
"frozenset({'P10599', 'IL3', 'P49458'})"
"frozenset({'Q6NXE6', 'P60468', 'IL3'})"
"frozenset({'P45983', 'IL3', 'O60239'})"
"frozenset({'P01889', 'P42858', 'IL3'})"
"frozenset({'IL3', 'Q9H2X0', 'Q8NEC5'})"
"frozenset({'P19784', 'IL3', 'P01100'})"
"frozenset({'IL3', 'Q96CV9', 'P07199'})"
"frozenset({'P63104', 'Q9P2J5', 'IL3'})"
"frozenset({'Q9UJM3', 'IL3', 'P05165'})"
"frozenset({'Q15797', 'IL3', 'Q9UHC1'})"
"frozenset({'O00213', 'IL3', 'Q12800'})"
"frozenset({'P62195', 'O43542', 'IL3'})"
"frozenset({'IL3', 'Q96KV7', 'O75153'})"
"frozenset({'Q96T76', 'IL3', 'Q9NV66'})"
"frozenset({'O75190', 'IL3', 'P04637'})"
"frozenset({'P48454', 'IL3', 'Q76I76'})"
"frozenset({'IL3', 'P09493', 'P04637'})"
"frozenset({'O43741', 'IL3', 'Q9BYR9'})"
"frozenset({'Q02156', 'IL3', 'P35606'})"
"frozenset({'P31327', 'IL3', 'Q99615'})"
"frozenset({'Q96CW1', 'IL3', 'Q49AN0'})"
"frozenset({'IL3', 'Q96EV8', 'Q5HYW2'})"
"frozenset({'Q9Y2D1', 'IL3', 'P02766'})"
"frozenset({'Q16881', 'IL3', 'P60896'})"
"frozenset({'Q9Y6Q9', 'P10589', 'IL3'})"
"frozenset({'Q9H063', 'P68400', 'IL3'})"
"frozenset({'O00505', 'P49407', 'IL3'})"
"frozenset({'P29992', 'IL3', 'P20309'})"
"frozenset({'P16104', 'IL3', 'Q99986'})"
"frozenset({'P07332', 'IL3', 'Q13480'})"
"frozenset({'IL3', 'P49459', 'P04818'})"
"frozenset({'Q9NUX5', 'IL3', 'Q9BV29'})"
"frozenset({'IL3', 'O95644', 'O43175'})"
"frozenset({'Q9Y6Q5', 'IL3', 'Q96PC3'})"
"frozenset({'P38398', 'Q5M9Q1', 'IL3'})"
"frozenset({'Q14103', 'IL3', 'P07949'})"
"frozenset({'IL3', 'Q6PD62', 'Q9BXK1'})"
"frozenset({'Q04206', 'IL3', 'Q99558'})"
"frozenset({'P21802', 'IL3', 'P05019'})"
"frozenset({'IL3', 'O14972', 'Q9Y371'})"
"frozenset({'P21860', 'IL3', 'P08581'})"
"frozenset({'P01892', 'P30466', 'IL3'})"
"frozenset({'O75376', 'P16220', 'IL3'})"
"frozenset({'P05412', 'IL3', 'P40937'})"
"frozenset({'Q9BWU1', 'Q8TBZ2', 'IL3'})"
"frozenset({'IL3', 'P13674', 'Q9BZS1'})"
"frozenset({'P35637', 'IL3', 'O43143'})"
"frozenset({'Q6P5W5', 'IL3', 'P98172'})"
"frozenset({'IL3', 'P42677', 'P12757'})"
"frozenset({'IL3', 'P60709', 'P49407'})"
"frozenset({'IL3', 'P00540', 'Q13451'})"
"frozenset({'IL3', 'Q9GZT5', 'O75197'})"
"frozenset({'Q92833', 'IL3', 'P25440'})"
"frozenset({'Q6P161', 'Q9H269', 'IL3'})"
"frozenset({'IL3', 'O00762', 'P51965'})"
"frozenset({'P04114', 'IL3', 'Q9BUN8'})"
"frozenset({'O96019', 'IL3', 'Q92782'})"
"frozenset({'Q14627', 'P26441', 'IL3'})"
"frozenset({'Q504Q3', 'IL3', 'Q07157'})"
"frozenset({'P10398', 'Q15293', 'IL3'})"
"frozenset({'O43914', 'IL3', 'Q9P1W8'})"
"frozenset({'Q99650', 'IL3', 'P01241'})"
"frozenset({'P05771', 'P46527', 'IL3'})"
"frozenset({'O95372', 'IL3', 'Q96GD3'})"
"frozenset({'P21554', 'IL3', 'P62879'})"
"frozenset({'Q6X4W1', 'Q12988', 'IL3'})"
"frozenset({'IL3', 'Q8IWZ5', 'Q9NRQ2'})"
"frozenset({'O96019', 'IL3', 'Q9C086'})"
"frozenset({'Q9UL46', 'IL3', 'P43686'})"
"frozenset({'P40926', 'IL3', 'P68036'})"
"frozenset({'P34947', 'IL3', 'Q6UXN9'})"
"frozenset({'IL3', 'Q9HB90', 'Q9UHA4'})"
"frozenset({'Q9NRI5', 'IL3', 'Q3V6T2'})"
"frozenset({'O75533', 'Q13616', 'IL3'})"
"frozenset({'P35998', 'O43396', 'IL3'})"
"frozenset({'IL3', 'Q13404', 'Q16864'})"
"frozenset({'IL3', 'P11413', 'Q13404'})"
"frozenset({'Q5TB80', 'IL3', 'Q8TEM1'})"
"frozenset({'P42574', 'IL3', 'Q96EK4'})"
"frozenset({'P07900', 'IL3', 'P00338'})"
"frozenset({'O75528', 'Q9NR33', 'IL3'})"
"frozenset({'Q9NRD5', 'IL3', 'Q8IW40'})"
"frozenset({'P27635', 'Q9BQ39', 'IL3'})"
"frozenset({'Q99832', 'IL3', 'Q13509'})"
"frozenset({'IL3', 'P46531', 'O43143'})"
"frozenset({'P02751', 'IL3', 'P02671'})"
"frozenset({'O15169', 'Q9UER7', 'IL3'})"
"frozenset({'P11142', 'Q99759', 'IL3'})"
"frozenset({'P52824', 'IL3', 'Q9H223'})"
"frozenset({'P60328', 'P60410', 'IL3'})"
"frozenset({'P09651', 'P08779', 'IL3'})"
"frozenset({'Q8WVX3', 'IL3', 'Q96RD7'})"
"frozenset({'Q96GG9', 'O00571', 'IL3'})"
"frozenset({'Q9BVC3', 'Q6NT76', 'IL3'})"
"frozenset({'A5PLL7', 'P00441', 'IL3'})"
"frozenset({'Q9HCE1', 'IL3', 'O43889'})"
"frozenset({'O14709', 'Q16665', 'IL3'})"
"frozenset({'O95905', 'IL3', 'Q9Y5U2'})"
"frozenset({'Q9HD36', 'Q16611', 'IL3'})"
"frozenset({'P01892', 'IL3', 'Q9Y287'})"
"frozenset({'Q86VQ0', 'IL3', 'Q9NYZ3'})"
"frozenset({'P45880', 'IL3', 'O14949'})"
"frozenset({'P17181', 'IL3', 'P63244'})"
"frozenset({'P20700', 'P42574', 'IL3'})"
"frozenset({'Q14164', 'P48643', 'IL3'})"
"frozenset({'Q9Y5K8', 'IL3', 'Q9UHA4'})"
"frozenset({'P13645', 'P12931', 'IL3'})"
"frozenset({'Q92993', 'IL3', 'A8MYZ6'})"
"frozenset({'Q13315', 'IL3', 'Q9H825'})"
"frozenset({'O75937', 'P07910', 'IL3'})"
"frozenset({'Q9NZ52', 'Q9HCE1', 'IL3'})"
"frozenset({'IL3', 'P19320', 'P62258'})"
"frozenset({'P33992', 'P58340', 'IL3'})"
"frozenset({'P55072', 'IL3', 'O95140'})"
"frozenset({'P28482', 'IL3', 'Q14558'})"
"frozenset({'O15347', 'P43034', 'IL3'})"
"frozenset({'P14927', 'IL3', 'Q96QU6'})"
"frozenset({'Q13490', 'IL3', 'P01375'})"
"frozenset({'Q15078', 'P11171', 'IL3'})"
"frozenset({'Q9UBB5', 'IL3', 'O94776'})"
"frozenset({'P07910', 'O75525', 'IL3'})"
"frozenset({'P05161', 'IL3', 'O95831'})"
"frozenset({'Q15759', 'IL3', 'Q9H0W5'})"
"frozenset({'Q9UQ35', 'IL3', 'Q99459'})"
"frozenset({'P36542', 'IL3', 'P63104'})"
"frozenset({'IL3', 'Q96J84', 'O60500'})"
"frozenset({'Q9C0J9', 'O15516', 'IL3'})"
"frozenset({'O14981', 'Q13469', 'IL3'})"
"frozenset({'P21675', 'Q9HBM6', 'IL3'})"
"frozenset({'IL3', 'P46939', 'Q9BTL4'})"
"frozenset({'Q14CS0', 'P50221', 'IL3'})"
"frozenset({'IL3', 'Q9UKG1', 'P28702'})"
"frozenset({'Q8TAQ2', 'IL3', 'Q99496'})"
"frozenset({'Q01968', 'IL3', 'P30048'})"
"frozenset({'Q9BXC9', 'A8MTZ0', 'IL3'})"
"frozenset({'Q14197', 'P31040', 'IL3'})"
"frozenset({'Q01804', 'IL3', 'P15884'})"
"frozenset({'Q92905', 'IL3', 'P57775'})"
"frozenset({'Q03113', 'IL3', 'Q99500'})"
"frozenset({'P34931', 'IL3', 'P17568'})"
"frozenset({'Q9H981', 'IL3', 'Q9Y5K5'})"
"frozenset({'P30101', 'P05556', 'IL3'})"
"frozenset({'P42229', 'IL3', 'P03372'})"
"frozenset({'O14964', 'O75382', 'IL3'})"
"frozenset({'Q7KZ85', 'O15121', 'IL3'})"
"frozenset({'O95819', 'IL3', 'Q3ZCQ8'})"
"frozenset({'IL3', 'Q13425', 'Q7KZI7'})"
"frozenset({'P22694', 'Q8NGC9', 'IL3'})"
"frozenset({'Q96Q77', 'IL3', 'Q96IK5'})"
"frozenset({'Q7LBR1', 'IL3', 'Q9UBP0'})"
"frozenset({'O75787', 'Q8N357', 'IL3'})"
"frozenset({'Q02156', 'IL3', 'Q8N556'})"
"frozenset({'Q9NQ66', 'P08754', 'IL3'})"
"frozenset({'Q9Y6X2', 'P46937', 'IL3'})"
"frozenset({'Q9Y337', 'IL3', 'O14965'})"
"frozenset({'O60231', 'IL3', 'Q8IYB3'})"
"frozenset({'Q08830', 'IL3', 'Q96GS4'})"
"frozenset({'Q15678', 'P35221', 'IL3'})"
"frozenset({'O43707', 'P60709', 'IL3'})"
"frozenset({'IL3', 'Q96EK4', 'O15379'})"
"frozenset({'Q9UJN7', 'Q96DZ9', 'IL3'})"
"frozenset({'P62266', 'IL3', 'P62888'})"
"frozenset({'IL3', 'P07814', 'Q8N3K9'})"
"frozenset({'P00533', 'Q99470', 'IL3'})"
"frozenset({'O94927', 'Q6UVJ0', 'IL3'})"
"frozenset({'IL3', 'P18428', 'O43439'})"
"frozenset({'Q6ZW49', 'Q9Y2H9', 'IL3'})"
"frozenset({'IL3', 'P25098', 'Q8NHB1'})"
"frozenset({'Q9H2U2', 'IL3', 'Q9UFN0'})"
"frozenset({'Q14498', 'IL3', 'O75934'})"
"frozenset({'P0C2W1', 'Q96JN8', 'IL3'})"
"frozenset({'O15265', 'Q92832', 'IL3'})"
"frozenset({'Q9P127', 'IL3', 'Q9Y2D5'})"
"frozenset({'IL3', 'Q9BZZ5', 'Q99459'})"
"frozenset({'IL3', 'Q9NPJ6', 'Q86V48'})"
"frozenset({'P50851', 'IL3', 'Q9P0N5'})"
"frozenset({'IL3', 'O43143', 'P35080'})"
"frozenset({'Q9UGP8', 'P39656', 'IL3'})"
"frozenset({'Q92547', 'P54132', 'IL3'})"
"frozenset({'IL3', 'Q15323', 'P20618'})"
"frozenset({'P12109', 'P04085', 'IL3'})"
"frozenset({'Q9GZM8', 'IL3', 'P05067'})"
"frozenset({'P30443', 'IL3', 'Q9Y678'})"
"frozenset({'O95180', 'Q8TD08', 'IL3'})"
"frozenset({'Q8WXH5', 'P42229', 'IL3'})"
"frozenset({'O00311', 'Q9HAW4', 'IL3'})"
"frozenset({'Q13617', 'IL3', 'Q96Q27'})"
"frozenset({'Q9UHA3', 'IL3', 'Q9UJW3'})"
"frozenset({'O14617', 'IL3', 'Q16659'})"
"frozenset({'Q14164', 'Q04941', 'IL3'})"
"frozenset({'Q96M89', 'IL3', 'Q8NA72'})"
"frozenset({'O75152', 'IL3', 'P35226'})"
"frozenset({'P07900', 'Q86UP8', 'IL3'})"
"frozenset({'O95166', 'Q9UQL6', 'IL3'})"
"frozenset({'Q13263', 'IL3', 'P61077'})"
"frozenset({'IL3', 'P61081', 'P13612'})"
"frozenset({'P27797', 'IL3', 'P00451'})"
"frozenset({'Q15256', 'IL3', 'P27361'})"
"frozenset({'Q9NQ66', 'IL3', 'Q9HAV0'})"
"frozenset({'Q9UBB9', 'Q86XE0', 'IL3'})"
"frozenset({'P29372', 'IL3', 'P43487'})"
"frozenset({'Q5SW24', 'IL3', 'Q13555'})"
"frozenset({'P09622', 'P05026', 'IL3'})"
"frozenset({'P11021', 'Q13620', 'IL3'})"
"frozenset({'P46783', 'IL3', 'Q14134'})"
"frozenset({'Q5VTD9', 'IL3', 'Q92769'})"
"frozenset({'Q9NWS9', 'IL3', 'Q5TD97'})"
"frozenset({'P50502', 'P49768', 'IL3'})"
"frozenset({'Q9UPX8', 'P50570', 'IL3'})"
"frozenset({'Q16832', 'IL3', 'P29353'})"
"frozenset({'P42858', 'IL3', 'Q5F1R6'})"
"frozenset({'Q9NWZ3', 'P62714', 'IL3'})"
"frozenset({'P11940', 'O95819', 'IL3'})"
"frozenset({'O43639', 'IL3', 'Q9NTX9'})"
"frozenset({'Q9P0T4', 'IL3', 'Q13077'})"
"frozenset({'Q9UKW4', 'Q13191', 'IL3'})"
"frozenset({'Q92748', 'P18031', 'IL3'})"
"frozenset({'IL3', 'P07947', 'P09067'})"
"frozenset({'Q02413', 'IL3', 'Q6P1J9'})"
"frozenset({'Q8TB22', 'IL3', 'Q5U5X0'})"
"frozenset({'Q9Y241', 'IL3', 'P01106'})"
"frozenset({'Q8IWL3', 'IL3', 'O75976'})"
"frozenset({'Q13432', 'IL3', 'Q02363'})"
"frozenset({'Q8N944', 'IL3', 'P25054'})"
"frozenset({'Q00325', 'P27708', 'IL3'})"
"frozenset({'Q13950', 'IL3', 'O15379'})"
"frozenset({'Q07912', 'IL3', 'O43255'})"
"frozenset({'Q9NVR5', 'IL3', 'P22676'})"
"frozenset({'Q8NGF3', 'IL3', 'P25098'})"
"frozenset({'Q9NVU0', 'Q9Y2Y1', 'IL3'})"
"frozenset({'P49407', 'IL3', 'Q8NGL7'})"
"frozenset({'P17980', 'Q12756', 'IL3'})"
"frozenset({'P67870', 'P62140', 'IL3'})"
"frozenset({'Q9H8Y8', 'IL3', 'Q08050'})"
"frozenset({'O60391', 'IL3', 'P17612'})"
"frozenset({'Q68CZ6', 'IL3', 'P40222'})"
"frozenset({'Q9UBX3', 'IL3', 'Q9Y478'})"
"frozenset({'Q96FS4', 'P47755', 'IL3'})"
"frozenset({'P07858', 'IL3', 'Q96NL6'})"
"frozenset({'P04629', 'IL3', 'P13667'})"
"frozenset({'P05771', 'IL3', 'P67775'})"
"frozenset({'O43602', 'Q96AP0', 'IL3'})"
"frozenset({'O00487', 'Q15386', 'IL3'})"
"frozenset({'Q9GZP0', 'IL3', 'P10721'})"
"frozenset({'Q99550', 'IL3', 'Q9NPJ6'})"
"frozenset({'O94916', 'IL3', 'P01100'})"
"frozenset({'P46379', 'IL3', 'Q86YS7'})"
"frozenset({'Q9Y463', 'IL3', 'O60299'})"
"frozenset({'P04629', 'P62851', 'IL3'})"
"frozenset({'Q9UPT5', 'IL3', 'A1L4H1'})"
"frozenset({'O75147', 'Q9BUJ2', 'IL3'})"
"frozenset({'Q13200', 'P60900', 'IL3'})"
"frozenset({'P05412', 'IL3', 'Q14232'})"
"frozenset({'IL3', 'O95163', 'P25787'})"
"frozenset({'Q9NX08', 'IL3', 'Q86X83'})"
"frozenset({'IL3', 'Q9BSW2', 'Q9UJX2'})"
"frozenset({'Q96GQ7', 'Q9GZL7', 'IL3'})"
"frozenset({'P08238', 'IL3', 'P25705'})"
"frozenset({'O00410', 'IL3', 'P55060'})"
"frozenset({'Q03164', 'IL3', 'Q9NRC8'})"
"frozenset({'P78536', 'IL3', 'O75530'})"
"frozenset({'Q53F19', 'Q13595', 'IL3'})"
"frozenset({'Q13200', 'IL3', 'P43686'})"
"frozenset({'Q8N543', 'IL3', 'A0AVT1'})"
"frozenset({'P04626', 'IL3', 'O60884'})"
"frozenset({'Q96CB8', 'IL3', 'Q9P0K8'})"
"frozenset({'P07550', 'Q9H6Z9', 'IL3'})"
"frozenset({'O94760', 'IL3', 'P25705'})"
"frozenset({'Q6P047', 'IL3', 'Q502X0'})"
"frozenset({'O43747', 'IL3', 'P84077'})"
"frozenset({'P23258', 'P50991', 'IL3'})"
"frozenset({'O00175', 'P61073', 'IL3'})"
"frozenset({'P48556', 'IL3', 'P49720'})"
"frozenset({'P19838', 'IL3', 'P10275'})"
"frozenset({'P35268', 'IL3', 'Q71UM5'})"
"frozenset({'IL3', 'Q96IF1', 'P40337'})"
"frozenset({'IL3', 'Q13323', 'Q15836'})"
"frozenset({'P22301', 'P04150', 'IL3'})"
"frozenset({'Q16821', 'P54840', 'IL3'})"
"frozenset({'P46934', 'IL3', 'Q92541'})"
"frozenset({'O94864', 'IL3', 'Q9BRQ0'})"
"frozenset({'Q13952', 'P33076', 'IL3'})"
"frozenset({'O94813', 'Q8IWL3', 'IL3'})"
"frozenset({'IL3', 'O14776', 'Q13111'})"
"frozenset({'P62314', 'IL3', 'Q15022'})"
"frozenset({'P48382', 'IL3', 'Q96EL3'})"
"frozenset({'P48039', 'IL3', 'P04406'})"
"frozenset({'P23246', 'P33992', 'IL3'})"
"frozenset({'Q99798', 'IL3', 'P24941'})"
"frozenset({'P60604', 'Q00987', 'IL3'})"
"frozenset({'P36897', 'Q9NYJ8', 'IL3'})"
"frozenset({'P61160', 'Q6ZU80', 'IL3'})"
"frozenset({'Q9UL18', 'IL3', 'P68104'})"
"frozenset({'IL3', 'A8MQ03', 'Q9NVF9'})"
"frozenset({'IL3', 'Q96AP0', 'Q96HA8'})"
"frozenset({'O00327', 'Q14995', 'IL3'})"
"frozenset({'P08709', 'Q96RL1', 'IL3'})"
"frozenset({'Q96RL1', 'IL3', 'Q13564'})"
"frozenset({'P36873', 'IL3', 'Q96KQ4'})"
"frozenset({'P30048', 'IL3', 'P60953'})"
"frozenset({'Q9UNY4', 'IL3', 'Q8WUM4'})"
"frozenset({'P27797', 'Q9P121', 'IL3'})"
"frozenset({'P51659', 'IL3', 'Q16611'})"
"frozenset({'Q9UBS0', 'IL3', 'P31751'})"
"frozenset({'IL3', 'Q99460', 'P03372'})"
"frozenset({'Q96FW1', 'IL3', 'P61604'})"
"frozenset({'Q14209', 'P34897', 'IL3'})"
"frozenset({'IL3', 'Q6P3W7', 'Q9Y371'})"
"frozenset({'Q9BV73', 'Q7Z2W4', 'IL3'})"
"frozenset({'IL3', 'P0DMV8', 'O60884'})"
"frozenset({'Q9NQ29', 'IL3', 'Q9H2W6'})"
"frozenset({'A1L4K1', 'IL3', 'Q00994'})"
"frozenset({'Q9NQX5', 'IL3', 'Q15415'})"
"frozenset({'Q14766', 'IL3', 'Q9NU53'})"
"frozenset({'Q9H040', 'IL3', 'P16615'})"
"frozenset({'Q12933', 'IL3', 'Q9UNE7'})"
"frozenset({'O75592', 'Q96BD8', 'IL3'})"
"frozenset({'Q8IWL3', 'IL3', 'Q5JTV8'})"
"frozenset({'IL3', 'P55040', 'O95995'})"
"frozenset({'Q9NRD5', 'IL3', 'Q15102'})"
"frozenset({'Q9BWT3', 'IL3', 'O60293'})"
"frozenset({'Q9UBD5', 'IL3', 'P33991'})"
"frozenset({'Q15050', 'IL3', 'Q99848'})"
"frozenset({'O75626', 'IL3', 'O15533'})"
"frozenset({'IL3', 'P61073', 'P10147'})"
"frozenset({'IL3', 'Q9NRG4', 'P06400'})"
"frozenset({'Q8N1B4', 'IL3', 'Q13685'})"
"frozenset({'IL3', 'P33991', 'Q99459'})"
"frozenset({'Q01629', 'IL3', 'P24941'})"
"frozenset({'Q9UJX2', 'IL3', 'Q99459'})"
"frozenset({'P31273', 'IL3', 'A8MQ03'})"
"frozenset({'Q8IWZ8', 'Q8TAP9', 'IL3'})"
"frozenset({'Q9UKV8', 'IL3', 'P82650'})"
"frozenset({'P52597', 'IL3', 'O75844'})"
"frozenset({'Q9BVL2', 'Q12906', 'IL3'})"
"frozenset({'P16284', 'IL3', 'O14796'})"
"frozenset({'Q05193', 'IL3', 'P14317'})"
"frozenset({'P07900', 'Q9UPE1', 'IL3'})"
"frozenset({'Q8IYX7', 'P35609', 'IL3'})"
"frozenset({'IL3', 'Q9NVP1', 'Q9H0A0'})"
"frozenset({'P32321', 'IL3', 'Q9NPE2'})"
"frozenset({'Q16539', 'Q99988', 'IL3'})"
"frozenset({'Q9H2X0', 'IL3', 'Q9BQ66'})"
"frozenset({'P68363', 'Q8TF42', 'IL3'})"
"frozenset({'Q03518', 'P04439', 'IL3'})"
"frozenset({'P17252', 'IL3', 'Q06710'})"
"frozenset({'Q15365', 'IL3', 'O95319'})"
"frozenset({'Q9Y4C8', 'IL3', 'Q13895'})"
"frozenset({'O94817', 'IL3', 'Q8IZQ1'})"
"frozenset({'P62140', 'IL3', 'Q7Z2W7'})"
"frozenset({'Q8N766', 'IL3', 'Q9H3R5'})"
"frozenset({'O14964', 'O60749', 'IL3'})"
"frozenset({'Q0VD86', 'Q96PN8', 'IL3'})"
"frozenset({'P05771', 'IL3', 'Q9UP65'})"
"frozenset({'P11172', 'IL3', 'P08397'})"
"frozenset({'Q9Y6Y0', 'IL3', 'Q6PKG0'})"
"frozenset({'IL3', 'P57086', 'Q9NS64'})"
"frozenset({'O75925', 'IL3', 'Q15424'})"
"frozenset({'P30501', 'Q9H2H9', 'IL3'})"
"frozenset({'IL3', 'Q08170', 'Q9H307'})"
"frozenset({'O00327', 'IL3', 'Q96P16'})"
"frozenset({'P41597', 'IL3', 'P02778'})"
"frozenset({'P05412', 'P29401', 'IL3'})"
"frozenset({'IL3', 'Q9UI08', 'P01106'})"
"frozenset({'P40818', 'Q16665', 'IL3'})"
"frozenset({'P62487', 'Q68E01', 'IL3'})"
"frozenset({'IL3', 'P49407', 'Q6IFG1'})"
"frozenset({'P29966', 'O76075', 'IL3'})"
"frozenset({'P16333', 'O43708', 'IL3'})"
"frozenset({'Q15573', 'IL3', 'Q01105'})"
"frozenset({'O95396', 'IL3', 'Q9H1X1'})"
"frozenset({'P27816', 'IL3', 'P06493'})"
"frozenset({'P04629', 'P83436', 'IL3'})"
"frozenset({'Q92905', 'IL3', 'Q9Y3D9'})"
"frozenset({'Q8TEW0', 'Q13009', 'IL3'})"
"frozenset({'P67870', 'O75716', 'IL3'})"
"frozenset({'Q13084', 'Q5T653', 'IL3'})"
"frozenset({'Q96AP0', 'IL3', 'Q9Y3A5'})"
"frozenset({'Q9Y618', 'IL3', 'P10145'})"
"frozenset({'P22301', 'Q02447', 'IL3'})"
"frozenset({'IL3', 'Q9P0N5', 'P53367'})"
"frozenset({'IL3', 'O60412', 'Q8WYB5'})"
"frozenset({'P29401', 'IL3', 'Q15185'})"
"frozenset({'IL3', 'P35914', 'P13196'})"
"frozenset({'IL3', 'Q15102', 'P00338'})"
"frozenset({'Q9NR33', 'Q07864', 'IL3'})"
"frozenset({'Q8IWF7', 'Q8N9I9', 'IL3'})"
"frozenset({'Q8WVD5', 'Q8N9I9', 'IL3'})"
"frozenset({'IL3', 'P35813', 'O75688'})"
"frozenset({'P30050', 'P15880', 'IL3'})"
"frozenset({'IL3', 'Q15198', 'Q14032'})"
"frozenset({'IL3', 'Q06830', 'Q13509'})"
"frozenset({'Q12952', 'Q3KQU3', 'IL3'})"
"frozenset({'P19838', 'P60891', 'IL3'})"
"frozenset({'P34931', 'Q92604', 'IL3'})"
"frozenset({'IL3', 'P12830', 'P04083'})"
"frozenset({'Q13618', 'Q14498', 'IL3'})"
"frozenset({'P55072', 'Q6ZTN6', 'IL3'})"
"frozenset({'Q13976', 'IL3', 'Q03393'})"
"frozenset({'P49810', 'P68400', 'IL3'})"
"frozenset({'Q8TDW7', 'IL3', 'Q96LS8'})"
"frozenset({'Q86YM7', 'IL3', 'P41594'})"
"frozenset({'Q7Z3Y8', 'IL3', 'Q9Y228'})"
"frozenset({'P35637', 'O14979', 'IL3'})"
"frozenset({'P16949', 'IL3', 'P30480'})"
"frozenset({'Q9Y265', 'Q9NV56', 'IL3'})"
"frozenset({'P68400', 'O60936', 'IL3'})"
"frozenset({'Q13137', 'IL3', 'Q9BUY5'})"
"frozenset({'IL3', 'Q01844', 'Q14005'})"
"frozenset({'Q66GS9', 'P11802', 'IL3'})"
"frozenset({'Q13227', 'IL3', 'O00482'})"
"frozenset({'Q9P013', 'Q16822', 'IL3'})"
"frozenset({'Q6VVB1', 'IL3', 'P51965'})"
"frozenset({'IL3', 'Q99496', 'Q9NVI7'})"
"frozenset({'P43353', 'IL3', 'Q92685'})"
"frozenset({'Q9NPA8', 'Q8TAT5', 'IL3'})"
"frozenset({'Q13315', 'IL3', 'Q15020'})"
"frozenset({'Q6WCQ1', 'Q00610', 'IL3'})"
"frozenset({'P16144', 'IL3', 'P02462'})"
"frozenset({'P62195', 'P08670', 'IL3'})"
"frozenset({'O43865', 'O60437', 'IL3'})"
"frozenset({'Q9BWU1', 'O75586', 'IL3'})"
"frozenset({'P78358', 'IL3', 'Q9NX04'})"
"frozenset({'P31040', 'IL3', 'P24539'})"
"frozenset({'P62937', 'Q96SB4', 'IL3'})"
"frozenset({'P35228', 'O00571', 'IL3'})"
"frozenset({'P61962', 'IL3', 'Q9UKB1'})"
"frozenset({'P05141', 'IL3', 'P04264'})"
"frozenset({'Q16539', 'P17509', 'IL3'})"
"frozenset({'P41182', 'IL3', 'O14495'})"
"frozenset({'P37268', 'Q9Y265', 'IL3'})"
