#tail	head	weight	pathway_name	pathway_ID	edge_type	tail_symbol	head_symbol
P29353	P12931	1	EGFR1	4	physical	SHC1	SRC
P29353	P0CG47	1	EGFR1	4	physical	SHC1	UBB
P29353	P52735	1	EGFR1	4	physical	SHC1	VAV2
P29353	Q9UKW4	1	EGFR1	4	physical	SHC1	VAV3
P29353	P63104	1	EGFR1	4	physical	SHC1	YWHAZ
O43255	Q9P212	1	EGFR1	4	physical	SIAH2	PLCE1
Q2TAY7	O95782	1	EGFR1	4	physical	SMU1	AP2A1
Q2TAY7	P63010	1	EGFR1	4	physical	SMU1	AP2B1
Q2TAY7	P53680	1	EGFR1	4	physical	SMU1	AP2S1
Q2TAY7	Q13191	1	EGFR1	4	physical	SMU1	CBLB
Q2TAY7	P13987	1	EGFR1	4	physical	SMU1	CD59
Q2TAY7	P00533	1	EGFR1	4	physical	SMU1	EGFR
Q2TAY7	P58107	1	EGFR1	4	physical	SMU1	EPPK1
Q2TAY7	P62993	1	EGFR1	4	physical	SMU1	GRB2
Q2TAY7	Q16695	1	EGFR1	4	physical	SMU1	HIST3H3
Q2TAY7	P46940	1	EGFR1	4	physical	SMU1	IQGAP1
Q2TAY7	Q04695	1	EGFR1	4	physical	SMU1	KRT17
Q2TAY7	P05783	1	EGFR1	4	physical	SMU1	KRT18
Q2TAY7	P08729	1	EGFR1	4	physical	SMU1	KRT7
Q2TAY7	P05787	1	EGFR1	4	physical	SMU1	KRT8
Q2TAY7	Q6WCQ1	1	EGFR1	4	physical	SMU1	MPRIP
Q2TAY7	Q15149	1	EGFR1	4	physical	SMU1	PLEC
Q2TAY7	Q06124	1	EGFR1	4	physical	SMU1	PTPN11
Q2TAY7	Q9H0H5	1	EGFR1	4	physical	SMU1	RACGAP1
Q2TAY7	P29353	1	EGFR1	4	physical	SMU1	SHC1
Q2TAY7	P62316	1	EGFR1	4	physical	SMU1	SNRPD2
Q2TAY7	Q07889	1	EGFR1	4	physical	SMU1	SOS1
Q2TAY7	P52735	1	EGFR1	4	physical	SMU1	VAV2
Q2TAY7	Q9UKW4	1	EGFR1	4	physical	SMU1	VAV3
P37840	P28482	1	EGFR1	4	physical	SNCA	MAPK1
P62316	P62736	1	EGFR1	4	physical	SNRPD2	ACTA2
P62316	O95782	1	EGFR1	4	physical	SNRPD2	AP2A1
P62316	P63010	1	EGFR1	4	physical	SNRPD2	AP2B1
P62316	P53680	1	EGFR1	4	physical	SNRPD2	AP2S1
P62316	P36542	1	EGFR1	4	physical	SNRPD2	ATP5C1
P62316	P22681	1	EGFR1	4	physical	SNRPD2	CBL
P62316	Q13191	1	EGFR1	4	physical	SNRPD2	CBLB
P62316	P13987	1	EGFR1	4	physical	SNRPD2	CD59
P62316	P01133	1	EGFR1	4	physical	SNRPD2	EGF
P62316	P00533	1	EGFR1	4	physical	SNRPD2	EGFR
P62316	P58107	1	EGFR1	4	physical	SNRPD2	EPPK1
P62316	Q9UJM3	1	EGFR1	4	physical	SNRPD2	ERRFI1
P62316	P62993	1	EGFR1	4	physical	SNRPD2	GRB2
P62316	Q16695	1	EGFR1	4	physical	SNRPD2	HIST3H3
P62316	P46940	1	EGFR1	4	physical	SNRPD2	IQGAP1
P62316	Q04695	1	EGFR1	4	physical	SNRPD2	KRT17
P62316	P05783	1	EGFR1	4	physical	SNRPD2	KRT18
P62316	P08729	1	EGFR1	4	physical	SNRPD2	KRT7
P62316	P05787	1	EGFR1	4	physical	SNRPD2	KRT8
P62316	Q6WCQ1	1	EGFR1	4	physical	SNRPD2	MPRIP
P62316	P00403	1	EGFR1	4	physical	SNRPD2	MT-CO2
P62316	P27986	1	EGFR1	4	physical	SNRPD2	PIK3R1
P62316	O00459	1	EGFR1	4	physical	SNRPD2	PIK3R2
P62316	Q15149	1	EGFR1	4	physical	SNRPD2	PLEC
P62316	Q06124	1	EGFR1	4	physical	SNRPD2	PTPN11
P62316	Q9H0H5	1	EGFR1	4	physical	SNRPD2	RACGAP1
P62316	P29353	1	EGFR1	4	physical	SNRPD2	SHC1
P62316	Q2TAY7	1	EGFR1	4	physical	SNRPD2	SMU1
P62316	Q07889	1	EGFR1	4	physical	SNRPD2	SOS1
P62316	Q07890	1	EGFR1	4	physical	SNRPD2	SOS2
P62316	P0CG47	1	EGFR1	4	physical	SNRPD2	UBB
P62316	P52735	1	EGFR1	4	physical	SNRPD2	VAV2
P62316	Q9UKW4	1	EGFR1	4	physical	SNRPD2	VAV3
P62316	P63104	1	EGFR1	4	physical	SNRPD2	YWHAZ
O15524	P00533	1	EGFR1	4	physical	SOCS1	EGFR
O14543	P00533	1	EGFR1	4	physical	SOCS3	EGFR
O14543	P20936	1	EGFR1	4	physical	SOCS3	RASA1
Q07889	P62736	1	EGFR1	4	physical	SOS1	ACTA2
Q07889	O95782	1	EGFR1	4	physical	SOS1	AP2A1
Q07889	P63010	1	EGFR1	4	physical	SOS1	AP2B1
Q07889	P53680	1	EGFR1	4	physical	SOS1	AP2S1
Q07889	P36542	1	EGFR1	4	physical	SOS1	ATP5C1
Q07889	P22681	1	EGFR1	4	physical	SOS1	CBL
Q07889	Q13191	1	EGFR1	4	physical	SOS1	CBLB
Q07889	P13987	1	EGFR1	4	physical	SOS1	CD59
Q07889	P46108	1	EGFR1	4	physical	SOS1	CRK
Q07889	P01133	1	EGFR1	4	physical	SOS1	EGF
Q07889	P00533	1	EGFR1	4	physical	SOS1	EGFR
Q07889	P58107	1	EGFR1	4	physical	SOS1	EPPK1
Q07889	Q9UJM3	1	EGFR1	4	physical	SOS1	ERRFI1
Q07889	P62993	1	EGFR1	4	physical	SOS1	GRB2
Q07889	Q16695	1	EGFR1	4	physical	SOS1	HIST3H3
Q07889	P46940	1	EGFR1	4	physical	SOS1	IQGAP1
Q07889	Q04695	1	EGFR1	4	physical	SOS1	KRT17
Q07889	P05783	1	EGFR1	4	physical	SOS1	KRT18
Q07889	P08729	1	EGFR1	4	physical	SOS1	KRT7
Q07889	P05787	1	EGFR1	4	physical	SOS1	KRT8
Q07889	Q6WCQ1	1	EGFR1	4	physical	SOS1	MPRIP
Q07889	P00403	1	EGFR1	4	physical	SOS1	MT-CO2
Q07889	P16333	1	EGFR1	4	physical	SOS1	NCK1
Q07889	O43639	1	EGFR1	4	physical	SOS1	NCK2
Q07889	P27986	1	EGFR1	4	physical	SOS1	PIK3R1
Q07889	O00459	1	EGFR1	4	physical	SOS1	PIK3R2
Q07889	P19174	1	EGFR1	4	physical	SOS1	PLCG1
Q07889	Q15149	1	EGFR1	4	physical	SOS1	PLEC
Q07889	Q06124	1	EGFR1	4	physical	SOS1	PTPN11
Q07889	Q9H0H5	1	EGFR1	4	physical	SOS1	RACGAP1
Q07889	P29353	1	EGFR1	4	physical	SOS1	SHC1
Q07889	Q2TAY7	1	EGFR1	4	physical	SOS1	SMU1
Q07889	P62316	1	EGFR1	4	physical	SOS1	SNRPD2
Q07889	Q07890	1	EGFR1	4	physical	SOS1	SOS2
Q07889	P0CG47	1	EGFR1	4	physical	SOS1	UBB
Q07889	P52735	1	EGFR1	4	physical	SOS1	VAV2
Q07889	Q9UKW4	1	EGFR1	4	physical	SOS1	VAV3
Q07889	P63104	1	EGFR1	4	physical	SOS1	YWHAZ
Q07890	P62736	1	EGFR1	4	physical	SOS2	ACTA2
Q07890	P36542	1	EGFR1	4	physical	SOS2	ATP5C1
Q07890	P22681	1	EGFR1	4	physical	SOS2	CBL
Q07890	Q13191	1	EGFR1	4	physical	SOS2	CBLB
Q07890	P01133	1	EGFR1	4	physical	SOS2	EGF
Q07890	P00533	1	EGFR1	4	physical	SOS2	EGFR
Q07890	Q9UJM3	1	EGFR1	4	physical	SOS2	ERRFI1
Q07890	P62993	1	EGFR1	4	physical	SOS2	GRB2
Q07890	P00403	1	EGFR1	4	physical	SOS2	MT-CO2
Q07890	P27986	1	EGFR1	4	physical	SOS2	PIK3R1
Q07890	O00459	1	EGFR1	4	physical	SOS2	PIK3R2
Q07890	P29353	1	EGFR1	4	physical	SOS2	SHC1
Q07890	P62316	1	EGFR1	4	physical	SOS2	SNRPD2
Q07890	Q07889	1	EGFR1	4	physical	SOS2	SOS1
Q07890	P0CG47	1	EGFR1	4	physical	SOS2	UBB
Q07890	P52735	1	EGFR1	4	physical	SOS2	VAV2
Q07890	P63104	1	EGFR1	4	physical	SOS2	YWHAZ
P08047	P05412	1	EGFR1	4	physical	SP1	JUN
P08047	Q05655	1	EGFR1	4	physical	SP1	PRKCD
O43597	P22681	1	EGFR1	4	physical	SPRY2	CBL
O43597	Q9ULV8	1	EGFR1	4	physical	SPRY2	CBLC
P12931	P56945	1	EGFR1	4	Phosphorylation	SRC	BCAR1
P12931	Q03135	1	EGFR1	4	physical	SRC	CAV1
P12931	P51636	1	EGFR1	4	Phosphorylation	SRC	CAV2
P12931	P51636	1	EGFR1	4	physical	SRC	CAV2
P12931	Q05193	1	EGFR1	4	physical	SRC	DNM1
P12931	P00533	1	EGFR1	4	Phosphorylation	SRC	EGFR
P12931	P00533	1	EGFR1	4	physical	SRC	EGFR
P12931	Q12929	1	EGFR1	4	Phosphorylation	SRC	EPS8
P12931	Q9UQC2	1	EGFR1	4	physical	SRC	GAB2
P12931	Q9Y2X7	1	EGFR1	4	Phosphorylation	SRC	GIT1
P12931	P19174	1	EGFR1	4	Phosphorylation	SRC	PLCG1
P12931	P19174	1	EGFR1	4	physical	SRC	PLCG1
P12931	O15162	1	EGFR1	4	Phosphorylation	SRC	PLSCR1
P12931	Q05397	1	EGFR1	4	physical	SRC	PTK2
P12931	Q14289	1	EGFR1	4	physical	SRC	PTK2B
P12931	Q9H3S7	1	EGFR1	4	physical	SRC	PTPN23
P12931	Q8N5H7	1	EGFR1	4	Phosphorylation	SRC	SH2D3C
P12931	P29353	1	EGFR1	4	physical	SRC	SHC1
P12931	P42224	1	EGFR1	4	physical	SRC	STAT1
P12931	P40763	1	EGFR1	4	physical	SRC	STAT3
P12931	P42229	1	EGFR1	4	physical	SRC	STAT5A
O75886	O14964	1	EGFR1	4	Ubiquitination	STAM2	HGS
O95630	P00533	1	EGFR1	4	physical	STAMBP	EGFR
P42224	P00533	1	EGFR1	4	physical	STAT1	EGFR
P42224	P23458	1	EGFR1	4	physical	STAT1	JAK1
P42224	O60674	1	EGFR1	4	physical	STAT1	JAK2
P42224	P12931	1	EGFR1	4	physical	STAT1	SRC
P42224	P40763	1	EGFR1	4	physical	STAT1	STAT3
P40763	P00533	1	EGFR1	4	physical	STAT3	EGFR
P40763	P23458	1	EGFR1	4	physical	STAT3	JAK1
P40763	O60674	1	EGFR1	4	physical	STAT3	JAK2
P40763	Q9P0J0	1	EGFR1	4	physical	STAT3	NDUFA13
P40763	Q9Y6X2	1	EGFR1	4	physical	STAT3	PIAS3
P40763	Q14289	1	EGFR1	4	physical	STAT3	PTK2B
P40763	P63000	1	EGFR1	4	physical	STAT3	RAC1
P40763	P12931	1	EGFR1	4	physical	STAT3	SRC
P40763	P42224	1	EGFR1	4	physical	STAT3	STAT1
P40763	P51692	1	EGFR1	4	physical	STAT3	STAT5B
P42229	P00533	1	EGFR1	4	physical	STAT5A	EGFR
P42229	P12931	1	EGFR1	4	physical	STAT5A	SRC
P51692	P00533	1	EGFR1	4	physical	STAT5B	EGFR
P51692	P40763	1	EGFR1	4	physical	STAT5B	STAT3
P61764	Q13393	1	EGFR1	4	physical	STXBP1	PLD1
P61764	O14939	1	EGFR1	4	physical	STXBP1	PLD2
Q15583	Q13547	1	EGFR1	4	physical	TGIF1	HDAC1
Q15025	P28482	1	EGFR1	4	physical	TNIP1	MAPK1
Q07912	P60953	1	EGFR1	4	physical	TNK2	CDC42
Q07912	P00533	1	EGFR1	4	physical	TNK2	EGFR
Q07912	P62993	1	EGFR1	4	physical	TNK2	GRB2
Q07912	P10911	1	EGFR1	4	Phosphorylation	TNK2	MCF2
Q07912	P46934	1	EGFR1	4	physical	TNK2	NEDD4
P0CG47	P62736	1	EGFR1	4	physical	UBB	ACTA2
P0CG47	P36542	1	EGFR1	4	physical	UBB	ATP5C1
P0CG47	P22681	1	EGFR1	4	physical	UBB	CBL
P0CG47	Q13191	1	EGFR1	4	physical	UBB	CBLB
P0CG47	P01133	1	EGFR1	4	physical	UBB	EGF
P0CG47	P00533	1	EGFR1	4	physical	UBB	EGFR
P0CG47	Q9UJM3	1	EGFR1	4	physical	UBB	ERRFI1
P0CG47	P62993	1	EGFR1	4	physical	UBB	GRB2
P0CG47	P00403	1	EGFR1	4	physical	UBB	MT-CO2
P0CG47	P27986	1	EGFR1	4	physical	UBB	PIK3R1
P0CG47	O00459	1	EGFR1	4	physical	UBB	PIK3R2
P0CG47	P29353	1	EGFR1	4	physical	UBB	SHC1
P0CG47	P62316	1	EGFR1	4	physical	UBB	SNRPD2
P0CG47	Q07889	1	EGFR1	4	physical	UBB	SOS1
P0CG47	Q07890	1	EGFR1	4	physical	UBB	SOS2
P0CG47	P52735	1	EGFR1	4	physical	UBB	VAV2
P0CG47	P63104	1	EGFR1	4	physical	UBB	YWHAZ
Q92738	Q12929	1	EGFR1	4	physical	USP6NL	EPS8
Q92738	P20339	1	EGFR1	4	physical	USP6NL	RAB5A
P15498	P00533	1	EGFR1	4	physical	VAV1	EGFR
P52735	P62736	1	EGFR1	4	physical	VAV2	ACTA2
P52735	O95782	1	EGFR1	4	physical	VAV2	AP2A1
P52735	P63010	1	EGFR1	4	physical	VAV2	AP2B1
P52735	P53680	1	EGFR1	4	physical	VAV2	AP2S1
P52735	P36542	1	EGFR1	4	physical	VAV2	ATP5C1
P52735	P22681	1	EGFR1	4	physical	VAV2	CBL
P52735	Q13191	1	EGFR1	4	physical	VAV2	CBLB
P52735	P13987	1	EGFR1	4	physical	VAV2	CD59
P52735	P01133	1	EGFR1	4	physical	VAV2	EGF
P52735	P00533	1	EGFR1	4	physical	VAV2	EGFR
P52735	P58107	1	EGFR1	4	physical	VAV2	EPPK1
P52735	Q9UJM3	1	EGFR1	4	physical	VAV2	ERRFI1
P52735	P62993	1	EGFR1	4	physical	VAV2	GRB2
P52735	Q16695	1	EGFR1	4	physical	VAV2	HIST3H3
P52735	P46940	1	EGFR1	4	physical	VAV2	IQGAP1
P52735	Q04695	1	EGFR1	4	physical	VAV2	KRT17
P52735	P05783	1	EGFR1	4	physical	VAV2	KRT18
P52735	P08729	1	EGFR1	4	physical	VAV2	KRT7
P52735	P05787	1	EGFR1	4	physical	VAV2	KRT8
P52735	Q6WCQ1	1	EGFR1	4	physical	VAV2	MPRIP
P52735	P00403	1	EGFR1	4	physical	VAV2	MT-CO2
P52735	P27986	1	EGFR1	4	physical	VAV2	PIK3R1
P52735	O00459	1	EGFR1	4	physical	VAV2	PIK3R2
P52735	Q15149	1	EGFR1	4	physical	VAV2	PLEC
P52735	Q06124	1	EGFR1	4	physical	VAV2	PTPN11
P52735	Q9H0H5	1	EGFR1	4	physical	VAV2	RACGAP1
P52735	P29353	1	EGFR1	4	physical	VAV2	SHC1
P52735	Q2TAY7	1	EGFR1	4	physical	VAV2	SMU1
P52735	P62316	1	EGFR1	4	physical	VAV2	SNRPD2
P52735	Q07889	1	EGFR1	4	physical	VAV2	SOS1
P52735	Q07890	1	EGFR1	4	physical	VAV2	SOS2
P52735	P0CG47	1	EGFR1	4	physical	VAV2	UBB
P52735	Q9UKW4	1	EGFR1	4	physical	VAV2	VAV3
P52735	P63104	1	EGFR1	4	physical	VAV2	YWHAZ
Q9UKW4	O95782	1	EGFR1	4	physical	VAV3	AP2A1
Q9UKW4	P63010	1	EGFR1	4	physical	VAV3	AP2B1
Q9UKW4	P53680	1	EGFR1	4	physical	VAV3	AP2S1
Q9UKW4	Q13191	1	EGFR1	4	physical	VAV3	CBLB
Q9UKW4	P13987	1	EGFR1	4	physical	VAV3	CD59
Q9UKW4	P00533	1	EGFR1	4	physical	VAV3	EGFR
Q9UKW4	P58107	1	EGFR1	4	physical	VAV3	EPPK1
Q9UKW4	P62993	1	EGFR1	4	physical	VAV3	GRB2
Q9UKW4	Q16695	1	EGFR1	4	physical	VAV3	HIST3H3
Q9UKW4	P46940	1	EGFR1	4	physical	VAV3	IQGAP1
Q9UKW4	Q04695	1	EGFR1	4	physical	VAV3	KRT17
Q9UKW4	P05783	1	EGFR1	4	physical	VAV3	KRT18
Q9UKW4	P08729	1	EGFR1	4	physical	VAV3	KRT7
Q9UKW4	P05787	1	EGFR1	4	physical	VAV3	KRT8
Q9UKW4	Q6WCQ1	1	EGFR1	4	physical	VAV3	MPRIP
Q9UKW4	P27986	1	EGFR1	4	physical	VAV3	PIK3R1
Q9UKW4	P19174	1	EGFR1	4	physical	VAV3	PLCG1
Q9UKW4	Q15149	1	EGFR1	4	physical	VAV3	PLEC
Q9UKW4	Q06124	1	EGFR1	4	physical	VAV3	PTPN11
Q9UKW4	Q9H0H5	1	EGFR1	4	physical	VAV3	RACGAP1
Q9UKW4	P29353	1	EGFR1	4	physical	VAV3	SHC1
Q9UKW4	Q2TAY7	1	EGFR1	4	physical	VAV3	SMU1
Q9UKW4	P62316	1	EGFR1	4	physical	VAV3	SNRPD2
Q9UKW4	Q07889	1	EGFR1	4	physical	VAV3	SOS1
Q9UKW4	P52735	1	EGFR1	4	physical	VAV3	VAV2
O00401	Q99963	1	EGFR1	4	physical	WASL	SH3GL3
Q9H4A3	Q9Y2U5	1	EGFR1	4	physical	WNK1	MAP3K2
Q9H4A3	Q99759	1	EGFR1	4	physical	WNK1	MAP3K3
P31946	Q13164	1	EGFR1	4	physical	YWHAB	MAPK7
P31946	O14974	1	EGFR1	4	physical	YWHAB	PPP1R12A
P63104	P62736	1	EGFR1	4	physical	YWHAZ	ACTA2
P63104	P36542	1	EGFR1	4	physical	YWHAZ	ATP5C1
P63104	P22681	1	EGFR1	4	physical	YWHAZ	CBL
P63104	Q13191	1	EGFR1	4	physical	YWHAZ	CBLB
P63104	P01133	1	EGFR1	4	physical	YWHAZ	EGF
P63104	P00533	1	EGFR1	4	physical	YWHAZ	EGFR
P63104	Q9UJM3	1	EGFR1	4	physical	YWHAZ	ERRFI1
P63104	P62993	1	EGFR1	4	physical	YWHAZ	GRB2
P63104	P00403	1	EGFR1	4	physical	YWHAZ	MT-CO2
P63104	P27986	1	EGFR1	4	physical	YWHAZ	PIK3R1
P63104	O00459	1	EGFR1	4	physical	YWHAZ	PIK3R2
P63104	P29353	1	EGFR1	4	physical	YWHAZ	SHC1
P63104	P62316	1	EGFR1	4	physical	YWHAZ	SNRPD2
P63104	Q07889	1	EGFR1	4	physical	YWHAZ	SOS1
P63104	Q07890	1	EGFR1	4	physical	YWHAZ	SOS2
P63104	P0CG47	1	EGFR1	4	physical	YWHAZ	UBB
P63104	P52735	1	EGFR1	4	physical	YWHAZ	VAV2
O75312	P68104	1	EGFR1	4	physical	ZNF259	EEF1A1
